sku,in_db,in_ss,in_bc,db_available,db_committed,db_bc_mapped,db_client_store_maps,ss_available,ss_on_hand,bc_quantity_available,bc_band_name,bc_title
LP-DR-037,1,0,0,0,0,0,0,,,,,
LP-DR-038,1,1,0,2,0,0,0,2,2,,,
LP-DR-043,1,1,0,3,0,0,0,3,3,,,
LP-DR-044,1,1,0,5,0,0,0,5,5,,,
LP-DR-045,1,1,0,13,0,0,0,13,13,,,
LP-DR-046-BLACK,1,1,0,7,0,0,0,7,7,,,
LP-DR-046-CLEAR,0,1,0,,,0,0,6,6,,,
LP-DR-046-Clear,1,0,0,0,0,0,0,,,,,
LP-DR-047,1,1,0,3,0,0,0,3,3,,,
LP-DR-050,1,0,0,0,0,0,0,,,,,
LP-DR-052,1,1,0,5,0,0,0,5,5,,,
LP-DR-056,1,1,0,6,0,0,0,6,6,,,
LP-DREAM-026-BLACK,1,0,0,0,0,0,0,,,,,
LP-DREAM-026-CLEAR,1,0,0,0,0,0,0,,,,,
LP-DTE-020,1,0,0,0,0,0,0,,,,,
LP-EB-032,1,1,0,2,0,0,0,2,2,,,
LP-EB-035,1,1,0,3,0,0,0,3,3,,,
LP-EB-037,1,1,0,3,0,0,0,3,3,,,
LP-EB-038,1,0,0,0,0,0,0,,,,,
LP-EB-043,1,1,0,3,0,0,0,3,3,,,
LP-EB-045,1,1,0,7,0,0,0,7,7,,,
LP-EB-046-CLEAR,1,1,0,3,0,0,0,3,3,,,
LP-EB-048,1,1,0,9,0,0,0,9,9,,,
LP-EB-052,1,0,0,0,0,0,0,,,,,
LP-EB-052-CLEAR,1,1,0,3,0,0,0,3,3,,,
LP-EB-054,1,1,0,2,0,0,0,2,2,,,
LP-EB-064-BLACK,1,1,0,2,0,0,0,2,2,,,
LP-EB-064-CLEAR,1,1,0,8,0,0,0,8,8,,,
LP-EB-066-BLACK,1,1,0,5,0,0,0,5,5,,,
LP-EB-066-CLEAR,1,1,0,6,0,0,0,6,6,,,
LP-EB-067-BLACK,1,1,0,5,0,0,0,5,5,,,
LP-EB-067-CLEAR,1,1,0,4,0,0,0,4,4,,,
LP-EB-070,1,1,0,5,0,0,0,5,5,,,
LP-EB-070-CLEAR,1,1,0,4,0,0,0,4,4,,,
LP-EB-071-BLACK,1,0,0,0,0,0,0,,,,,
LP-EB-071-CLEAR,1,0,0,0,0,0,0,,,,,
LP-EB-073,1,0,0,0,0,0,0,,,,,
LP-EB-073-CLEAR,1,0,0,0,0,0,0,,,,,
LP-EB-075,1,0,0,0,0,0,0,,,,,
LP-EBEB-001,1,0,0,0,0,0,0,,,,,
LP-EGGHUN-COMMON-KNOWL,0,0,1,,,0,0,,,0,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EGGHUN-VINYL-T-SHIR,0,0,1,,,0,0,,,497,Egghunt Records,Vinyl + T-shirt Bundle
LP-EHR-002,1,1,1,15,0,1,0,15,15,15,Egghunt Records,"Trance Black 12"" Vinyl"
LP-EHR-007,1,0,0,0,0,0,0,,,,,
LP-EHR-011,1,1,1,3,0,1,0,3,3,3,Egghunt Records,180g limited edition vinyl
LP-EHR-019,1,0,1,0,0,1,0,,,0,Egghunt Records,180g Vinyl
LP-EHR-020,1,0,0,0,0,0,0,,,,,
LP-EHR-024,1,0,1,0,0,1,0,,,0,Egghunt Records,Minor Poet - And How! LP
LP-EHR-026,1,0,1,0,0,1,0,,,0,Egghunt Records,"Limited Edition 12"" vinyl"
LP-EHR-026-1,1,0,1,0,0,1,0,,,0,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EHR-027-RED,1,1,0,19,0,0,0,19,19,,,
LP-EHR-029,1,0,0,0,0,0,0,,,,,
LP-EHR-030,1,1,1,31,0,1,0,31,31,31,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EHR-031,1,0,1,0,0,1,0,,,0,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EHR-032,1,0,0,0,0,0,0,,,,,
LP-EHR-034,1,0,1,0,0,1,0,,,0,Egghunt Records,Touchstone
LP-EHR-036,1,0,0,0,0,0,0,,,,,
LP-EHR-041,1,1,1,65,0,1,0,65,65,65,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EHR-046,1,0,0,0,0,0,0,,,,,
LP-EHR-047,1,1,1,9,0,1,0,9,9,9,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EHR-049,1,1,1,15,0,1,0,15,15,15,Egghunt Records,"12"" black vinyl edition"
LP-EHR-050,1,1,1,31,0,1,0,31,31,31,Egghunt Records,"Standard Black 12"" Vinyl"
LP-EHR-050-PINK,1,0,0,0,0,0,0,,,,,
LP-EHR-051,0,1,0,,,0,0,106,106,,,
LP-EHR-051-PESPLAT,1,0,0,0,0,0,0,,,,,
LP-EHR-051-PSPLAT,1,0,0,0,0,0,0,,,,,
LP-EHR-052,1,1,1,5,0,1,0,5,5,5,Egghunt Records,Standard Black Edition Vinyl
LP-EHR-053,1,1,1,9,0,1,0,9,9,9,Egghunt Records,"Limited Bandcamp Exclusive 12"" Vinyl"
LP-EHR-053-WHITE,1,0,0,0,0,0,0,,,,,
LP-EHR-054,1,0,1,53,0,1,0,,,53,Egghunt Records,"Standard Black 12"" Vinyl"
LP-EHR-054-BLACK,1,1,0,53,0,0,0,53,53,,,
LP-EHR-054-GOLD,1,1,0,49,0,0,0,49,49,,,
LP-EHR-054-OSPLAT,1,0,0,0,0,0,0,,,,,
LP-EHR-055,1,0,1,0,0,1,0,,,0,Egghunt Records,"Black 12"" Vinyl"
LP-EHR-055LEIEC,1,0,1,0,0,1,0,,,0,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EHR-056,1,1,1,28,0,1,0,28,28,28,Egghunt Records,"12"" Vinyl (Black)"
LP-EHR-059,1,1,1,13,0,1,0,17,17,13,Egghunt Records,"12"" Vinyl"
LP-EHR-060,1,1,1,8,0,1,0,1,1,8,Egghunt Records,"Black 12"" LP (BioVinyl)"
LP-EHR-060-BLACK,1,0,0,0,0,0,0,,,,,
LP-EHR-060C1,1,0,0,0,0,0,0,,,,,
LP-EHR-064C,1,0,1,423,0,1,0,,,422,Egghunt Records,"Limited Edition ""Melted Cream"" color vinyl LP"
LP-EN-007,1,0,0,0,0,0,0,,,,,
LP-EN-008,1,0,0,0,0,0,0,,,,,
LP-EN-009,1,0,0,0,0,0,0,,,,,
LP-EN-010,1,0,0,0,0,0,0,,,,,
LP-EN-011,1,1,0,8,0,0,0,8,8,,,
LP-ENMB-011,1,0,0,0,0,0,0,,,,,
LP-F-ARKIV-005,1,0,0,0,0,0,0,,,,,
LP-F-ARKIV-008,1,1,0,1,0,0,0,1,1,,,
LP-F-ARKIV-011,1,0,0,0,0,0,0,,,,,
LP-FAVM-020,1,0,0,0,0,0,0,,,,,
LP-FC-001,1,0,0,0,0,0,0,,,,,
LP-FEELIT-010,1,0,0,0,0,0,0,,,,,
LP-FEELIT-023,1,0,0,0,0,0,0,,,,,
LP-FEELIT-024,1,0,0,0,0,0,0,,,,,
LP-FEELIT-027,1,0,0,0,0,0,0,,,,,
LP-FEELIT-043,1,0,0,0,0,0,0,,,,,
LP-FEELIT-047,1,0,0,0,0,0,0,,,,,
LP-FEELIT-050,1,0,0,0,0,0,0,,,,,
LP-FEELIT-055,1,0,0,0,0,0,0,,,,,
LP-FEELIT-056,1,0,0,0,0,0,0,,,,,
LP-FEELIT-062,1,0,0,0,0,0,0,,,,,
LP-FEELIT-063,1,0,0,0,0,0,0,,,,,
LP-FEELIT-068-BLACK,1,0,0,0,0,0,0,,,,,
LP-FEELIT-068-PEARL,1,0,0,0,0,0,0,,,,,
LP-FEELIT-068-RED,1,0,0,0,0,0,0,,,,,
LP-FEELIT-070,1,0,0,0,0,0,0,,,,,
LP-FEELIT-071,1,0,0,0,0,0,0,,,,,
LP-FEELIT-071-COLOR,1,0,0,0,0,0,0,,,,,
LP-FEELIT-072,1,0,0,0,0,0,0,,,,,
LP-FEELIT-074,1,0,0,0,0,0,0,,,,,
LP-FEELIT-074-COLOR,1,0,0,0,0,0,0,,,,,
LP-FEELIT-075,1,0,0,0,0,0,0,,,,,
LP-FEELIT-081,1,0,0,0,0,0,0,,,,,
LP-FEELIT-082,1,0,0,0,0,0,0,,,,,
LP-FEELIT-084,1,0,0,0,0,0,0,,,,,
LP-FEELIT-085,1,0,0,0,0,0,0,,,,,
LP-FEELIT-087,1,0,0,0,0,0,0,,,,,
LP-FEELIT-089,1,0,0,0,0,0,0,,,,,
LP-FEELIT-089-REPRESS,1,0,0,0,0,0,0,,,,,
LP-FEELIT-090,1,0,0,0,0,0,0,,,,,
LP-FEELIT-091,1,0,0,0,0,0,0,,,,,
LP-FEELIT-093,1,0,0,0,0,0,0,,,,,
LP-FEELIT-094-BLACK,1,0,0,0,0,0,0,,,,,
LP-FEELIT-094-RED,1,0,0,0,0,0,0,,,,,
LP-FEELIT-096,1,0,0,0,0,0,0,,,,,
LP-FEELIT-097,1,0,0,0,0,0,0,,,,,
LP-FEELIT-098,1,0,0,0,0,0,0,,,,,
LP-FEELIT-099,1,0,0,0,0,0,0,,,,,
LP-FEELIT-100,1,0,0,0,0,0,0,,,,,
LP-FEELIT-102-BLACK,1,0,0,0,0,0,0,,,,,
LP-FEELIT-102-Color,1,0,0,0,0,0,0,,,,,
LP-FEELIT-104,1,0,0,0,0,0,0,,,,,
LP-FEELIT-106,1,0,0,0,0,0,0,,,,,
LP-FEELIT-110,1,0,0,0,0,0,0,,,,,
LP-FEELIT-111,1,0,0,0,0,0,0,,,,,
LP-FEELIT-112,1,0,0,0,0,0,0,,,,,
LP-FEELIT-113,1,0,0,0,0,0,0,,,,,
LP-FEELIT-115,1,0,0,0,0,0,0,,,,,
LP-FEELIT-116,1,0,0,0,0,0,0,,,,,
LP-FEELIT-117,1,0,0,0,0,0,0,,,,,
LP-FEELIT-119,1,0,0,0,0,0,0,,,,,
LP-FEELIT-120,1,0,0,0,0,0,0,,,,,
LP-FEELIT-D-TT,1,0,0,0,0,0,0,,,,,
LP-FEELIT-L-M,1,0,0,0,0,0,0,,,,,
LP-FEELIT-M-P,1,0,0,0,0,0,0,,,,,
LP-FEELIT-PM-ST,1,0,0,0,0,0,0,,,,,
LP-FEELIT-TR-QS,1,0,0,0,0,0,0,,,,,
LP-FLEA-007,1,0,0,0,0,0,0,,,,,
LP-FLEA-008,1,1,0,6,0,0,0,6,6,,,
LP-FLJ-1003,1,1,0,66,0,0,0,66,66,,,
LP-FM-003-GSPLAT,1,1,0,24,0,0,0,24,24,,,
LP-FP-045,1,0,0,0,0,0,0,,,,,
LP-FPR-005,1,0,0,0,0,0,0,,,,,
LP-FPR-010,1,0,0,0,0,0,0,,,,,
LP-FPR-014,1,0,0,0,0,0,0,,,,,
LP-FPR-016,1,0,0,0,0,0,0,,,,,
LP-FPR-017,1,0,0,0,0,0,0,,,,,
LP-FPR-027,1,0,0,0,0,0,0,,,,,
LP-FPR-028,1,0,0,0,0,0,0,,,,,
LP-FPR-029,1,0,0,0,0,0,0,,,,,
LP-FPR-034,1,0,0,0,0,0,0,,,,,
LP-FPR-035,1,0,0,0,0,0,0,,,,,
LP-FPR-036,1,0,0,0,0,0,0,,,,,
LP-FPR-042,1,0,0,0,0,0,0,,,,,
LP-FPR-045-CLEAR,1,0,0,0,0,0,0,,,,,
LP-FPR-049-CLEAR,1,0,0,0,0,0,0,,,,,
LP-FPR-056,1,0,0,0,0,0,0,,,,,
LP-FPR-064,1,0,0,0,0,0,0,,,,,
LP-FPR-BK-NKOC,1,0,0,0,0,0,0,,,,,
LP-FPR-TB-HRFTU,1,0,0,0,0,0,0,,,,,
LP-FRCS-006,1,1,0,27,0,0,0,27,27,,,
LP-FRCS-012,1,1,0,13,0,0,0,13,13,,,
LP-FRCS-022,1,1,0,84,0,0,0,84,84,,,
LP-FRCS-022-PURP,1,1,0,36,0,0,0,36,36,,,
LP-FRCS-SNR-TMTB,1,0,0,0,0,0,0,,,,,
LP-FRS-002,1,1,0,3,0,0,0,3,3,,,
LP-FRS-003,1,1,0,2,0,0,0,2,2,,,
LP-FRS-004,1,1,0,2,0,0,0,2,2,,,
LP-FRS-006,1,1,0,2,0,0,0,2,2,,,
LP-FRS-008,1,1,0,3,0,0,0,3,3,,,
LP-FRS-012,1,0,0,0,0,0,0,,,,,
LP-FRS-013,1,1,0,2,0,0,0,2,2,,,
LP-FRS-017,1,1,0,8,0,0,0,8,8,,,
LP-FRS-018,1,1,0,7,0,0,0,7,7,,,
LP-FRS-021,1,1,0,6,0,0,0,6,6,,,
LP-FRS-022,1,1,0,4,0,0,0,4,4,,,
LP-FRS-023,1,1,0,5,0,0,0,5,5,,,
LP-FRS-024,1,1,0,7,0,0,0,7,7,,,
LP-FRS-025,1,1,0,4,0,0,0,4,4,,,
LP-FRS-026,1,1,0,2,0,0,0,2,2,,,
LP-FRS-027,1,1,0,4,0,0,0,4,4,,,
LP-FRS-028,1,1,0,4,0,0,0,4,4,,,
LP-FRS-029,1,1,0,4,0,0,0,4,4,,,
LP-FRS-031,1,1,0,4,0,0,0,4,4,,,
LP-FRS-032,1,0,0,0,0,0,0,,,,,
LP-FRS-033,1,0,0,0,0,0,0,,,,,
LP-FRS-034,1,0,0,0,0,0,0,,,,,
LP-FRS035,1,0,0,0,0,0,0,,,,,
LP-Fönstret-15,1,0,0,0,0,0,0,,,,,
LP-Fönstret-16,1,0,0,0,0,0,0,,,,,
LP-GGGR-038,1,0,0,0,0,0,0,,,,,
LP-GGGR-070,1,1,0,3,0,0,0,3,3,,,
LP-GGGR-072,1,1,0,5,0,0,0,5,5,,,
LP-GGGR-081,1,0,0,0,0,0,0,,,,,
LP-GGGR-084,1,1,0,1,0,0,0,1,1,,,
LP-GGGR-086,1,1,0,3,0,0,0,3,3,,,
LP-GGGR-091,1,1,0,2,0,0,0,2,2,,,
LP-GGGR-093,1,0,0,0,0,0,0,,,,,
LP-GGGR-094,1,1,0,24,0,0,0,24,24,,,
LP-GGGR-096,1,1,0,21,0,0,0,21,21,,,
LP-GGGR-098,1,1,0,19,0,0,0,19,19,,,
LP-GGGR-099,1,1,0,10,0,0,0,10,10,,,
LP-GGGR-100,1,1,0,4,0,0,0,4,4,,,
LP-GGGR-102,1,1,0,3,0,0,0,3,3,,,
LP-GGGR-104,1,1,0,17,0,0,0,17,17,,,
LP-GGGR-108,1,1,0,9,0,0,0,9,9,,,
LP-GGGR-109,1,1,0,10,0,0,0,10,10,,,
LP-GGGR-110,1,0,0,0,0,0,0,,,,,
LP-GGGR-117,1,0,0,0,0,0,0,,,,,
LP-GGGR-118,1,0,0,0,0,0,0,,,,,
LP-GGGR-121,1,0,0,0,0,0,0,,,,,
LP-GGGR-122,1,0,0,0,0,0,0,,,,,
LP-GGGR-123,1,1,0,20,0,0,0,20,20,,,
LP-GGGR-124,1,1,0,20,0,0,0,20,20,,,
LP-GGGR-125,1,1,0,23,0,0,0,23,23,,,
LP-GGGR-126,1,1,0,4,0,0,0,4,4,,,
LP-GGGR-127,1,1,0,14,0,0,0,14,14,,,
LP-GGGR-128,1,1,0,5,0,0,0,5,5,,,
LP-GGGR-131,1,1,0,18,0,0,0,18,18,,,
LP-GGGR-132,1,1,0,17,0,0,0,17,17,,,
LP-GGGR-133,1,1,0,12,0,0,0,12,12,,,
LP-GGGR-136,1,1,0,7,0,0,0,7,7,,,
LP-GGGR-137,1,1,0,2,0,0,0,2,2,,,
LP-GGGR-140,0,1,0,,,0,0,6,6,,,
LP-H2L-005,1,1,0,40,0,0,0,40,40,,,
LP-HAE-001,1,1,0,7,0,0,0,7,7,,,
LP-HF-002,1,1,0,9,0,0,0,9,9,,,
LP-HF-005,1,1,0,141,0,0,0,141,141,,,
LP-HF-101,1,1,0,7,0,0,0,7,7,,,
LP-HHP-003,1,1,0,29,0,0,0,29,29,,,
LP-HHP-006,1,1,0,25,0,0,0,25,25,,,
LP-HHP-010,1,1,0,2,0,0,0,2,2,,,
LP-HM-DWAD,1,0,0,148,0,0,0,,,,,
LP-HN-078,1,1,0,31,0,0,0,31,31,,,
LP-HN-300,1,0,0,0,0,0,0,,,,,
LP-HN-JCAD-RM,1,1,0,9,0,0,0,9,9,,,
LP-HP-001,1,0,0,0,0,0,0,,,,,
LP-HP-002,1,0,0,0,0,0,0,,,,,
LP-HP-010-RED,1,0,0,0,0,0,0,,,,,
LP-HP-015,1,1,0,2,0,0,0,2,2,,,
LP-HP-016,1,0,0,0,0,0,0,,,,,
LP-IDENTITY-9OH5,1,0,0,0,0,1,0,,,,,
LP-IDENTITY-K4ML,1,0,0,0,0,1,0,,,,,
LP-IDONTWAN-9OAA,1,0,0,0,0,1,0,,,,,
LP-IDONTWAN-K4FG,1,0,0,0,0,1,0,,,,,
LP-IFB-118,1,1,0,4,0,0,0,4,4,,,
LP-IFB-123,1,1,0,8,0,0,0,8,8,,,
LP-IFB-131,1,1,0,26,0,0,0,26,26,,,
LP-IFB-132,1,0,0,0,0,0,0,,,,,
LP-IMACH-005,1,0,0,0,0,0,0,,,,,
LP-INOUT-003,1,0,0,0,0,0,0,,,,,
LP-IWW-001,1,0,0,0,0,0,0,,,,,
LP-LADR-01,1,1,0,5,0,0,0,5,5,,,
LP-LEAVIN-COLLAPSE,0,0,1,,,0,0,,,472,LEAVING RECORDS,Seiho LP
LP-LEAVIN-ELDERBERRY,0,0,1,,,0,0,,,0,LEAVING RECORDS,"*Elderberry 12"" Vinyl Edition"
LP-LEAVIN-THE-MIDDLE-S,0,0,1,,,0,0,,,,LEAVING RECORDS,"The Middle Sister 12"" Vinyl LP"
LP-LEAVIN-WOUNDED-HEAL,0,0,1,,,0,0,,,,LEAVING RECORDS,"Limited 12"" Vinyl Edition"
LP-LH-001,1,1,0,7,0,0,0,7,7,,,
LP-LHT-04,1,0,1,0,0,1,0,,,0,Northern Spy Records,"LP - LIMITED 12"" TRANSPARENT VINYL"
LP-LUNGS-041-YELLOW,1,1,0,15,0,0,0,15,15,,,
LP-LUNGS-174-BLACK,1,0,0,0,0,0,0,,,,,
LP-LUNGS-178,1,0,0,0,0,0,0,,,,,
LP-LUNGS-185,1,1,0,6,0,0,0,6,6,,,
LP-LUNGS-186,1,0,0,0,0,0,0,,,,,
LP-MLR-021,1,1,0,2,0,0,0,2,2,,,
LP-MLR-022,1,1,0,1,0,0,0,1,1,,,
LP-MM-001-YELLOW,1,1,0,1,0,0,0,1,1,,,
LP-MM-002-GREEN,1,1,0,1,0,0,0,1,1,,,
LP-MM-003-CLEAR,1,1,0,1,0,0,0,1,1,,,
LP-MM-004-PINK,1,0,0,0,0,0,0,,,,,
LP-MM-005-RED,1,1,0,1,0,0,0,1,1,,,
LP-MM-006-RED,1,1,0,2,0,0,0,2,2,,,
LP-MM-011-ORANGE,1,1,0,1,0,0,0,1,1,,,
LP-MMJ-008,1,1,0,1,0,0,0,1,1,,,
LP-MNR-011,1,0,0,0,0,0,0,,,,,
LP-NA-030,1,0,0,0,0,0,0,,,,,
LP-NEB-036,1,1,0,2,0,0,0,2,2,,,
LP-NGSP-001,1,0,0,0,0,0,0,,,,,
LP-NGSP-032,0,1,0,,,0,0,11,11,,,
LP-NGSP-S3-LIK,1,0,0,0,0,0,0,,,,,
LP-NNA-038,1,1,1,20,0,1,0,20,20,10,NNA Tapes,12 inch Vinyl
LP-NNA-044,1,0,1,0,0,1,0,,,0,NNA Tapes,12 inch Vinyl
